7076,Vernal Regional Airport,Vernal,United States,VEL,40.440899,-109.510002
7077,Sierra Blanca Regional Airport,Ruidoso,United States,RUI,33.462799,-105.535004
7078,Show Low Regional Airport,Show Low,United States,SOW,34.265499,-110.005997
7079,McCall Municipal Airport,McCall,United States,MYL,44.889702,-116.100998
7080,Lemhi County Airport,Salmon,United States,SMN,45.123798,-113.880997
7081,Mammoth Yosemite Airport,Mammoth Lakes,United States,MMH,37.6241,-118.837997
7082,Friday Harbor Airport,Friday Harbor,United States,FRD,48.521999,-123.024002
7083,Orcas Island Airport,Eastsound,United States,ESD,48.708199,-122.910004
7085,Astoria Regional Airport,Astoria,United States,AST,46.158001,-123.878998
7086,Newport Municipal Airport,Newport,United States,ONP,44.580399,-124.057999
7087,Emmonak Airport,Emmonak,United States,EMK,62.786098,-164.490997
7088,Unalakleet Airport,Unalakleet,United States,UNK,63.888401,-160.798996
7089,Ugnu-Kuparuk Airport,Kuparuk,United States,UUK,70.330803,-149.598007
7090,Shageluk Airport,Shageluk,United States,SHX,62.692299,-159.569
7091,Chuathbaluk Airport,Chuathbaluk,United States,CHU,61.579102,-159.216003
7092,Nuiqsut Airport,Nuiqsut,United States,NUI,70.209999,-151.005997
7093,Eek Airport,Eek,United States,EEK,60.213673,-162.043884
7094,Kasigluk Airport,Kasigluk,United States,KUK,60.874401,-162.524002
7095,Kwethluk Airport,Kwethluk,United States,KWT,60.790298,-161.444
7096,Kwigillingok Airport,Kwigillingok,United States,KWK,59.876499,-163.169005
7097,Marshall Don Hunter Sr Airport,Marshall,United States,MLL,61.8643,-162.026001
7098,Russian Mission Airport,Russian Mission,United States,RSH,61.778885,-161.319458
7101,Koliganek Airport,Koliganek,United States,KGK,59.726601,-157.259003
7103,Manokotak Airport,Manokotak,United States,KMO,58.9902,-159.050003
7105,Chalkyitsik Airport,Chalkyitsik,United States,CIK,66.644997,-143.740005
7106,Eagle Airport,Eagle,United States,EAA,64.776398,-141.151001
7107,Hughes Airport,Hughes,United States,HUS,66.0411,-154.263001
7108,Huslia Airport,Huslia,United States,HSL,65.697899,-156.350998
7111,Nulato Airport,Nulato,United States,NUL,64.729301,-158.074005
7114,Venetie Airport,Venetie,United States,VEE,67.008698,-146.365997
7115,Beaver Airport,Beaver,United States,WBQ,66.362198,-147.406998
7116,Central Airport,Central,United States,CEM,65.573799,-144.783005
7117,Shungnak Airport,Shungnak,United States,SHG,66.8881,-157.162003
7120,Inyokern Airport,Inyokern,United States,IYK,35.658798,-117.830002
7121,Visalia Municipal Airport,Visalia,United States,VIS,36.318699,-119.392998
7122,Merced Regional Macready Field,Merced,United States,MCE,37.284698,-120.514
7123,Laguna de Los Patos International Airport,Colonia,Uruguay,CYR,-34.456402,-57.770599
7125,Amarais Airport,Campinas,Brazil,CPQ,-22.8592,-47.1082
7126,Phoenix Goodyear Airport,Goodyear,United States,GYR,33.422501,-112.375999
7128,Toowoomba Airport,Toowoomba,Australia,TWB,-27.542801,151.916
7129,Ballera Airport,Ballera,Australia,BBL,-27.405633,141.809458
7131,Arkalyk North Airport,Arkalyk,Kazakhstan,AYK,50.3186,66.952797
7135,Angoon Seaplane Base,Angoon,United States,AGN,57.503601,-134.585007
7136,Elfin Cove Seaplane Base,Elfin Cove,United States,ELV,58.195202,-136.347
7140,Funter Bay Seaplane Base,Funter Bay,United States,FNR,58.254398,-134.897995
7142,Hoonah Airport,Hoonah,United States,HNH,58.0961,-135.410111
7146,Metlakatla Seaplane Base,Metakatla,United States,MTM,55.131001,-131.578003
7148,Hydaburg Seaplane Base,Hydaburg,United States,HYG,55.206299,-132.828003
7154,Egegik Airport,Egegik,United States,EGX,58.185501,-157.375
7157,Perryville Airport,Perryville,United States,KPV,55.905998,-159.162993
7158,Pilot Point Airport,Pilot Point,United States,PIP,57.580399,-157.572006
7159,South Naknek Nr 2 Airport,South Naknek,United States,WSN,58.7034,-157.007996
7160,Akhiok Airport,Akhiok,United States,AKK,56.938702,-154.182999
7161,Karluk Airport,Karluk,United States,KYK,57.567101,-154.449997
7162,Larsen Bay Airport,Larsen Bay,United States,KLN,57.535099,-153.977997
7177,Ambler Airport,Ambler,United States,ABL,67.1063,-157.856989
7178,Buckland Airport,Buckland,United States,BKC,65.981598,-161.149002
7179,Bob Baker Memorial Airport,Kiana,United States,IAN,66.975998,-160.436996
7180,Kobuk Airport,Kobuk,United States,OBU,66.9123,-156.897003
7181,Robert (Bob) Curtis Memorial Airport,Noorvik,United States,ORV,66.817902,-161.018997
7182,Selawik Airport,Selawik,United States,WLK,66.600098,-159.985992
7183,Brevig Mission Airport,Brevig Mission,United States,KTS,65.331299,-166.466003
7184,Elim Airport,Elim,United States,ELI,64.6147,-162.272003
7185,Golovin Airport,Golovin,United States,GLV,64.550499,-163.007004
7186,Teller Airport,Teller,United States,TLA,65.240402,-166.339005
7187,Wales Airport,Wales,United States,WAA,65.622593,-168.095
7188,White Mountain Airport,White Mountain,United States,WMO,64.689201,-163.412994
7190,Koyuk Alfred Adams Airport,Koyuk,United States,KKA,64.939499,-161.154007
7191,St Michael Airport,St. Michael,United States,SMK,63.490101,-162.110001
7192,Shaktoolik Airport,Shaktoolik,United States,SKK,64.371101,-161.223999
7194,Tin City Long Range Radar Station Airport,Tin City,United States,TNC,65.563103,-167.921997
7195,Atka Airport,Atka,United States,AKB,52.220299,-174.205994
7196,Nikolski Air Station,Nikolski,United States,IKO,52.941601,-168.848999
7198,Yakataga Airport,Yakataga,United States,CYT,60.080974,-142.494541
7199,Alakanuk Airport,Alakanuk,United States,AUK,62.680042,-164.659927
7201,Kipnuk Airport,Kipnuk,United States,KPN,59.932999,-164.031006
7202,False Pass Airport,False Pass,United States,KFP,54.847401,-163.410004
7203,Nelson Lagoon Airport,Nelson Lagoon,United States,NLG,56.0075,-161.160004
7204,Port Moller Airport,Cold Bay,United States,PML,56.006001,-160.561005
7205,Klawock Airport,Klawock,United States,KLW,55.579201,-133.076004
7206,Quinhagak Airport,Quinhagak,United States,KWN,59.7551,-161.845
7207,Kotlik Airport,Kotlik,United States,KOT,63.030602,-163.533005
7208,Koyukuk Airport,Koyukuk,United States,KYU,64.876099,-157.727005
7209,Scammon Bay Airport,Scammon Bay,United States,SCM,61.845299,-165.570999
7210,Nondalton Airport,Nondalton,United States,NNL,59.980202,-154.839005
7213,Kongiganak Airport,Kongiganak,United States,KKH,59.9608,-162.880997
7214,Nikolai Airport,Nikolai,United States,NIB,63.0186,-154.358002
7217,Akiak Airport,Akiak,United States,AKI,60.902901,-161.231003
7220,Wainwright Airport,Wainwright,United States,AIN,70.638,-159.994995
7221,Zapala Airport,ZAPALA,Argentina,APZ,-38.975498,-70.113602
7222,Rincon De Los Sauces Airport,Rincon de los Sauces,Argentina,RDS,-37.390598,-68.904198
7226,Tte. Julio Gallardo Airport,Puerto Natales,Chile,PNT,-51.671501,-72.528397
7229,Sierra Grande Airport,Sierra Grande,Argentina,SGV,-41.591702,-65.339401
7230,Cabo F.A.A. H. R. Bordón Airport,Ingeniero Jacobacci,Argentina,IGB,-41.3209,-69.574898
7233,Chenega Bay Airport,Chenega,United States,NCN,60.077301,-147.992004
7235,Tok Junction Airport,Tok,United States,TKJ,63.329498,-142.953995
7236,Circle City /New/ Airport,Circle,United States,IRC,65.830498,-144.076008
7240,Sleetmute Airport,Sleetmute,United States,SLQ,61.7005,-157.166
7245,Minchumina Airport,Lake Minchumina,United States,LMA,63.886002,-152.302002
7246,Manley Hot Springs Airport,Manley Hot Springs,United States,MLY,64.997597,-150.643997
7251,Natuashish Airport,Natuashish,Canada,YNP,55.913898,-61.184399
7252,Postville Airport,Postville,Canada,YSO,54.9105,-59.78507
7253,Kangiqsujuaq (Wakeham Bay) Airport,Kangiqsujuaq,Canada,YWB,61.5886,-71.929398
7254,Alma Airport,Alma,Canada,YTF,48.5089,-71.641899
7255,Havre St Pierre Airport,Havre-Saint-Pierre,Canada,YGV,50.281898,-63.611401
7256,Rimouski Airport,Rimouski,Canada,YXK,48.4781,-68.496902
7259,Tadoule Lake Airport,Tadoule Lake,Canada,XTL,58.7061,-98.512199
7260,Lac Brochet Airport,Lac Brochet,Canada,XLB,58.6175,-101.469002
7261,South Indian Lake Airport,South Indian Lake,Canada,XSI,56.792801,-98.907204
7262,Brochet Airport,Brochet,Canada,YBT,57.8894,-101.679001
7263,Little Grand Rapids Airport,Little Grand Rapids,Canada,ZGR,52.045601,-95.465797
7264,Cross Lake (Charlie Sinclair Memorial) Airport,Cross Lake,Canada,YCR,54.6106,-97.760803
7265,Red Sucker Lake Airport,Red Sucker Lake,Canada,YRS,54.167198,-93.557198
7266,Rainbow Lake Airport,Rainbow Lake,Canada,YOP,58.491402,-119.407997
7267,Bonnyville Airport,Bonnyville,Canada,YBY,54.304199,-110.744003
7268,Nanaimo Harbour Water Airport,Nanaimo,Canada,ZNA,49.1833,-123.949997
7269,Ganges Seaplane Base,Ganges,Canada,YGG,48.8545,-123.4969
7273,Boundary Bay Airport,Boundary Bay,Canada,YDT,49.0742,-123.012001
7274,Langley Airport,Langley Township,Canada,YLY,49.1008,-122.630997
7277,Wekweètì Airport,Wekweeti,Canada,YFJ,64.190804,-114.077002
7291,Corn Island,Corn Island,Nicaragua,RNI,12.1629,-83.063797
7292,San Pedro Airport,Bonanza,Nicaragua,BZA,13.95,-84.599998
7293,Rosita Airport,Rosita,Nicaragua,RFS,13.8897,-84.408897
7294,Siuna,Siuna,Nicaragua,SIU,13.727222,-84.777779
7295,Waspam Airport,Waspam,Nicaragua,WSP,14.7392,-83.969398
7296,San Carlos,San Carlos,Nicaragua,NCR,11.1334,-84.769997
7297,Playa Samara/Carrillo Airport,Carrillo,Costa Rica,PLD,9.87051,-85.4814
7301,Constanza - Expedición 14 de Junio National Airport,Constanza,Dominican Republic,COZ,18.907499,-70.721901
7302,Negril Airport,Negril,Jamaica,NEG,18.3428,-78.3321
7307,José Aponte de la Torre Airport,Ceiba,Puerto Rico,NRR,18.2453,-65.643402
7309,Charlotte Amalie Harbor Seaplane Base,Charlotte Amalie,Virgin Islands,SPB,18.3386,-64.940697
7311,D. Casimiro Szlapelis Airport,Alto Rio Senguer,Argentina,ARR,-45.013599,-70.812202
7312,Jose De San Martin Airport,Jose de San Martin,Argentina,JSM,-44.048599,-70.4589
7313,Uyuni Airport,Uyuni,Bolivia,UYU,-20.446301,-66.848396
7317,Rurenabaque Airport,Rerrenabaque,Bolivia,RBQ,-14.4279,-67.496803
7320,Abaiang Airport,Abaiang Atoll,Kiribati,ABF,1.79861,173.041
7325,Albina Airport,Albina,Suriname,ABN,5.51272,-54.050098
7330,Drietabbetje Airport,Drietabbetje,Suriname,DRJ,4.111359,-54.672766
7334,Moengo Airstrip,Moengo,Suriname,MOJ,5.6076,-54.4003
7335,Nieuw Nickerie Airport,Nieuw Nickerie,Suriname,ICK,5.95556,-57.039398
7336,Vincent Fayks Airport,Paloemeu,Suriname,OEM,3.34528,-55.442501
7339,Stoelmanseiland Airport,Stoelmans Eiland,Suriname,SMZ,4.35,-54.416668
7340,Totness Airport,Totness,Suriname,TOT,5.86583,-56.327499
7341,Wageningen Airstrip,Wageningen,Suriname,AGI,5.841128,-56.673328
7346,Orinduik Airport,Orinduik,Guyana,ORJ,4.72527,-60.035
7347,Annai Airport,Annai,Guyana,NAI,3.95944,-59.124199
7349,Imbaimadai Airport,Imbaimadai,Guyana,IMB,5.70811,-60.294201
7350,Kamarang Airport,Kamarang,Guyana,KAR,5.86534,-60.614201
7351,Mabaruma Airport,Mabaruma,Guyana,USI,8.2,-59.783298
7352,Mahdia Airport,Mahdia,Guyana,MHA,5.27749,-59.1511
7353,Dr Augusto Roberto Fuster International Airport,Pedro Juan Caballero,Paraguay,PJC,-22.639999,-55.830002
7354,Alcides Fernández Airport,Acandi,Colombia,ACD,8.51667,-77.3
7355,Los Colonizadores Airport,Saravena,Colombia,RVE,6.951868,-71.857179
7357,Batagay Airport,Batagay,Russia,BQJ,67.648003,134.695007
7359,Villa Garzón Airport,Villa Garzon,Colombia,VGZ,0.978767,-76.6056
7360,El Bagre Airport,El Bagre,Colombia,EBG,7.59647,-74.8089
7361,Juan H White Airport,Caucasia,Colombia,CAQ,7.96847,-75.1985
7362,Mandinga Airport,Condoto,Colombia,COG,5.08333,-76.7
7363,Golfo de Morrosquillo Airport,Tolu,Colombia,TLU,9.50945,-75.5854
7364,Cabo Frio Airport,Cabo Frio,Brazil,CFB,-22.9217,-42.074299
7367,Presidente João Batista Figueiredo Airport,Sinop,Brazil,OPS,-11.885,-55.586109
7368,Gurupi Airport,Gurupi,Brazil,GRP,-11.7396,-49.132198
7369,Santana do Araguaia Airport,Santana do Araguaia,Brazil,CMP,-9.31997,-50.328499
7370,Breves Airport,Breves,Brazil,BVS,-1.63653,-50.4436
7371,Soure Airport,Soure,Brazil,SFK,-0.699431,-48.521
7372,Parintins Airport,Parintins,Brazil,PIN,-2.67302,-56.777199
7373,Barreiras Airport,Barreiras,Brazil,BRA,-12.0789,-45.008999
7374,Santa Terezinha Airport,Santa Terezinha,Brazil,STZ,-10.464722,-50.518612
7375,Minaçu Airport,Minacu,Brazil,MQH,-13.5491,-48.195301
7376,Araguaína Airport,Araguaina,Brazil,AUX,-7.22787,-48.240501
7377,Novo Aripuanã Airport,Novo Aripuana,Brazil,NVP,-5.11803,-60.364899
7379,Tenente Lund Pressoto Airport,Franca,Brazil,FRC,-20.592199,-47.3829
7380,Dourados Airport,Dourados,Brazil,DOU,-22.2019,-54.926601
7381,Lábrea Airport,Labrea,Brazil,LBR,-7.27897,-64.769501
7382,Maestro Marinho Franco Airport,Rondonopolis,Brazil,ROO,-16.586,-54.7248
7383,Tancredo Thomas de Faria Airport,Guarapuava,Brazil,GPB,-25.387501,-51.520199
7384,Santa Terezinha Airport,Joacaba,Brazil,JCB,-27.1714,-51.553299
7394,General Leite de Castro Airport,Rio Verde,Brazil,RVD,-17.834723,-50.956112
7395,Romeu Zema Airport,Araxa,Brazil,AAX,-19.5632,-46.9604
7396,Maués Airport,Maues,Brazil,MBZ,-3.37217,-57.7248
7397,Borba Airport,Borba,Brazil,RBB,-4.40634,-59.602402
7398,Coari Airport,Coari,Brazil,CIZ,-4.13406,-63.132599
7399,Barcelos Airport,Barcelos,Brazil,BAZ,-0.981292,-62.919601
7406,Diamantino Airport,Diamantino,Brazil,DMT,-14.3769,-56.400398
7407,Guanambi Airport,Guanambi,Brazil,GNM,-14.2082,-42.746101
7408,Tsletsi Airport,Djelfa,Algeria,QDJ,34.6657,3.351
7409,Nzagi Airport,Nzagi,Angola,NZA,-7.71694,21.3582
7411,Lucapa Airport,Lucapa,Angola,LBZ,-8.445727,20.732086
7412,Capanda Airport,Kapanda,Angola,KNP,-9.76937,15.455319
7413,Am Timan Airport,Am Timan,Chad,AMC,11.034,20.274
7414,Shark El Oweinat International Airport,Sharq Al-Owainat,Egypt,GSQ,22.585699,28.7166
7415,Eastern WV Regional Airport/Shepherd Field,Martinsburg,United States,MRB,39.401901,-77.984596
7416,Awassa Airport,Awasa,Ethiopia,AWA,7.067,38.5
7417,Wilwal International Airport,Jijiga,Ethiopia,JIJ,9.3325,42.9121
7418,Mekane Selam Airport,Mekane Selam,Ethiopia,MKS,10.7254,38.7415
7419,Debra Marcos Airport,Debre Marqos,Ethiopia,DBM,10.35,37.716999
7420,Debre Tabor Airport,Debre Tabor,Ethiopia,DBT,11.967,38.0
7421,Harar Meda Airport,Debre Zeyit,Ethiopia,QHR,8.7163,39.0059
7422,Robe Airport,Goba,Ethiopia,GOB,7.116063,40.046303
7423,Mayumba Airport,Mayumba,Gabon,MYB,-3.45842,10.674076
7424,Mara Serena Lodge Airstrip,Masai Mara,Kenya,MRE,-1.406111,35.008057
7426,Mulika Lodge Airport,Meru National Park,Kenya,JJM,0.165083,38.195141
7427,Rumbek Airport,Rumbek,Sudan,RBX,6.825,29.669001
7429,Cape Palmas Airport,Greenville,Liberia,CPA,4.37902,-7.69695
7437,Inhaca Airport,Inhaca,Mozambique,IHC,-25.997145,32.929352
7442,Ouro Sogui Airport,Matam,Senegal,MAX,15.5936,-13.3228
7443,Bird Island Airport,Bird Island,Seychelles,BDI,-3.72472,55.205299
7446,Wadi Halfa Airport,Wadi Halfa,Sudan,WHF,21.802698,31.521578
7447,Enfidha - Hammamet International Airport,Enfidha,Tunisia,NBE,36.075833,10.438611
7453,Hatay Airport,Hatay,Turkey,HTY,36.362778,36.282223
7456,Raivavae Airport,Raivavae,French Polynesia,RVV,-23.885201,-147.662003
7457,Foshan Shadi Airport,Foshan,China,FUO,23.0833,113.07
7458,Huizhou Airport,Huizhou,China,HUZ,23.049999,114.599998
7459,Lleida-Alguaire Airport,Lleida,Spain,ILD,41.728185,0.535023
7464,Bildudalur Airport,Bildudalur,Iceland,BIU,65.641296,-23.5462
7465,Gjögur Airport,Gjogur,Iceland,GJR,65.9953,-21.3269
7466,Sauðárkrókur Airport,Saudarkrokur,Iceland,SAK,65.731697,-19.5728
7468,Inishmaan Aerodrome,Inishmaan,Ireland,IIA,53.092999,-9.56806
7470,Ulgii Mongolei Airport,Olgii,Mongolia,ULG,48.993301,89.922501
7472,Qurghonteppa International Airport,Kurgan Tyube,Tajikistan,KQT,37.866402,68.8647
7473,Vologda Airport,Vologda,Russia,VGD,59.282501,39.944401
7475,Olenyok Airport,Olenyok,Russia,ONK,68.514999,112.480003
7476,Saskylakh Airport,Saskylakh,Russia,SYS,71.927902,114.080002
7480,Leshukonskoye Airport,Arkhangelsk,Russia,LDG,64.896004,45.723
7488,Huesca/Pirineos Airport,Huesca,Spain,HSK,42.076099,-0.316667
7489,Ciudad Real Central Airport,Ciudad Real,Spain,CQM,38.856389,-3.97
7490,Al Najaf International Airport,Najaf,Iraq,NJF,31.989853,44.404317
7492,Colonsay Airstrip,Colonsay,United Kingdom,CSA,56.057499,-6.24306
7494,Rock Hill - York County Airport,Rock Hill,United States,RKH,34.987801,-81.057198
7495,Allegheny County Airport,Pittsburgh,United States,AGC,40.354401,-79.930199
7496,Cecil Airport,Jacksonville,United States,VQQ,30.2187,-81.876701
7497,Fulton County Airport Brown Field,Atlanta,United States,FTY,33.779099,-84.5214
7499,Tarin Kowt Airport,Tarin Kowt,Afghanistan,TII,32.604198,65.865799
7500,Zaranj Airport,Zaranj,Afghanistan,ZAJ,30.972222,61.865833
7501,Chakcharan Airport,Chaghcharan,Afghanistan,CCN,34.533001,65.266998
7503,Fuyang Xiguan Airport,Fuyang,China,FUG,32.882157,115.734364
7504,Longyan Guanzhishan Airport,Longyan,China,LCX,25.6747,116.747002
7505,Baoshan Yunduan Airport,Baoshan,China,BSD,25.053301,99.168297
7506,Xingyi Airport,Xingyi,China,ACX,25.086389,104.959444
7508,Liping Airport,Liping,China,HZH,26.32217,109.1499
7511,The Ohio State University Airport - Don Scott Field,Columbus,United States,OSU,40.0798,-83.072998
7513,Addison Airport,Addison,United States,ADS,32.968601,-96.836403
7514,Destin Executive Airport,Destin,United States,DSI,30.400101,-86.471497
7516,Kherson International Airport,Kherson,Ukraine,KHE,46.6758,32.506401
7517,Ryan's Creek Aerodrome,Stewart Island,New Zealand,SZS,-46.8997,168.100998
7519,Zhijiang Airport,Zhijiang,China,HJJ,27.441111,109.7
7521,Yarmouth Airport,Yarmouth,Canada,YQI,43.8269,-66.088097
7522,Kinston Regional Jetport At Stallings Field,Kinston,United States,ISO,35.331402,-77.608803
7523,First Flight Airport,Kill Devil Hills,United States,FFA,36.0182,-75.671303
7527,Lintsang Airfield,Lincang,China,LNJ,23.7381,100.025002
7532,Carajás Airport,Parauapebas,Brazil,CKS,-6.115278,-50.001389
7536,Tarempa Airport,Anambas Islands,Indonesia,MWK,3.34812,106.258003
7546,Persian Gulf International Airport,Khalije Fars,Iran,PGU,27.379601,52.737701
7547,Yasouj Airport,Yasuj,Iran,YES,30.7005,51.545101
7548,Mosul International Airport,Mosul,Iraq,OSM,36.305801,43.1474
7549,Tajima Airport,Toyooka,Japan,TJH,35.512798,134.787003
7550,Amakusa Airport,Amakusa,Japan,AXJ,32.482498,130.158997
7551,Kikai Airport,Kikai,Japan,KKX,28.321301,129.927994
7552,Aguni Airport,Aguni,Japan,AGJ,26.592501,127.240997
7556,Donoi Airport,Uliastai,Mongolia,ULZ,47.7093,96.5258
7557,Bulgan Airport,Bulgan,Mongolia,UGA,48.855,103.475998
7558,Ulaangom Airport,Ulaangom,Mongolia,ULO,50.066588,91.938273
7560,Lubang Airport,Lubang,Philippines,LBX,13.8554,120.105003
7563,Kulob Airport,Kulyab,Tajikistan,TJU,37.988098,69.805
7564,Chi Mei Airport,Cimei,Taiwan,CMJ,23.2131,119.417999
7565,Daşoguz Airport,Dasoguz,Turkmenistan,TAZ,41.761101,59.826698
7566,Barrow Island Airport,Barrow Island,Australia,BWB,-20.864401,115.405998
7569,Derby Airport,Derby,Australia,DRB,-17.370001,123.661003
7570,Walgett Airport,Walgett,Australia,WGE,-30.032801,148.126007
7571,Bathurst Island Airport,Bathurst Island,Australia,BRT,-11.7692,130.619995
7572,Dunk Island Airport,Dunk Island,Australia,DKI,-17.9417,146.139999
7573,Lizard Island Airport,Lizard Island,Australia,LZR,-14.673273,145.454571
7574,Hamilton Airport,Hamilton,Australia,HLT,-37.648899,142.065002
7575,Halls Creek Airport,Halls Creek,Australia,HCQ,-18.2339,127.669998
7576,Fitzroy Crossing Airport,Fitzroy Crossing,Australia,FIZ,-18.1819,125.558998
7577,Ravensthorpe Airport,Ravensthorpe,Australia,RVT,-33.797199,120.208
7579,Provo Municipal Airport,Provo,United States,PVU,40.2192,-111.723
7580,Steamboat Springs Bob Adams Field,Steamboat Springs,United States,SBS,40.5163,-106.865997
7581,Delta Municipal Airport,Delta,United States,DTA,39.3806,-112.508003
7583,Carbon County Regional/Buck Davis Field,Price,United States,PUC,39.613899,-110.751
7584,Los Alamos Airport,Los Alamos,United States,LAM,35.879799,-106.268997
7586,Lake Havasu City Airport,Lake Havasu City,United States,HII,34.571098,-114.358002
7587,Winslow Lindbergh Regional Airport,Winslow,United States,INW,35.0219,-110.723
7588,Douglas Municipal Airport,Douglas,United States,DGL,31.3426,-109.505997
7589,Marakei Airport,Marakei,Kiribati,MZK,2.05861,173.270996
7590,Abemama Atoll Airport,Abemama,Kiribati,AEA,0.490833,173.828995
7591,Buariki Airport,Buariki,Kiribati,AAK,0.185278,173.636993
7592,Kuria Airport,Kuria,Kiribati,KUC,0.218611,173.442001
7593,Arorae Island Airport,Arorae,Kiribati,AIS,-2.61611,176.802994
7594,Tamana Island Airport,Tamana,Kiribati,TMN,-2.48583,175.970001
7595,Beru Airport,Beru Island,Kiribati,BEZ,-1.35472,176.007004
7596,Nikunau Airport,Nikunau,Kiribati,NIG,-1.31444,176.410004
7597,Butaritari Atoll Airport,Butaritari,Kiribati,BBG,3.08583,172.811005
7598,Makin Island Airport,Makin,Kiribati,MTK,3.37444,172.992004
7599,Maiana Airport,Maiana,Kiribati,MNK,1.00361,173.031006
7600,Nonouti Airport,Nonouti,Kiribati,NON,-0.639722,174.427994
7601,Tabiteuea South Airport,Tabiteuea,Kiribati,TSU,-1.47444,175.063995
7610,Whitianga Airport,Whitianga,New Zealand,WTZ,-36.831699,175.679001
7611,Takaka Airport,Takaka,New Zealand,KTF,-40.813301,172.774994
7615,Afutara Aerodrome,Afutara,Solomon Islands,AFT,-9.191389,160.948611
7616,Ulawa Airport,Ulawa,Solomon Islands,RNA,-9.860544,161.979547
7617,Choiseul Bay Airport,Choiseul Bay,Solomon Islands,CHY,-6.711944,156.396111
7618,Santa Ana Airport,Santa Ana,Solomon Islands,NNB,-10.847994,162.454108
7619,Yandina Airport,Yandina,Solomon Islands,XYA,-9.092816,159.21841
7620,Batuna Aerodrome,Batuna,Solomon Islands,BPF,-8.562028,158.119306
7621,Bartow Municipal Airport,Bartow,United States,BOW,27.943399,-81.783401
7627,Fitiuta Airport,Fiti\'uta,American Samoa,FTI,-14.2172,-169.425003
7629,Livermore Municipal Airport,Livermore,United States,LVK,37.693401,-121.82
7630,Mariposa Yosemite Airport,Mariposa,United States,RMY,37.510899,-120.040001
7633,Grootfontein Airport,Grootfontein,Namibia,GFY,-19.6022,18.1227
7634,Rundu Airport,Rundu,Namibia,NDU,-17.956499,19.7194
7646,Jacqueline Cochran Regional Airport,Palm Springs,United States,TRM,33.626701,-116.160004
7647,Santa Monica Municipal Airport,Santa Monica,United States,SMO,34.0158,-118.450996
7648,Bermuda Dunes Airport,Palm Springs,United States,UDD,33.748402,-116.275002
7649,Scottsdale Airport,Scottsdale,United States,SCF,33.622898,-111.911003
7650,Olympia Regional Airport,Olympia,United States,OLM,46.969398,-122.903
7652,Garfield County Regional Airport,Rifle,United States,RIL,39.526299,-107.726997
7653,Shively Field,SARATOGA,United States,SAA,41.444901,-106.823997
7654,DeKalb Peachtree Airport,Atlanta,United States,PDK,33.875599,-84.302002
7655,Monroe County Airport,Bloomington,United States,BMG,39.146,-86.616699
7656,Witham Field,Stuart,United States,SUA,27.1817,-80.2211
7657,Morristown Municipal Airport,Morristown,United States,MMU,40.7994,-74.414902
7658,Napa County Airport,Napa,United States,APC,38.2132,-122.280998
7659,Brown Field Municipal Airport,San Diego,United States,SDM,32.5723,-116.980003
7662,Venice Municipal Airport,Venice,United States,VNC,27.0716,-82.4403
7663,Palm Beach County Glades Airport,Pahokee,United States,PHK,26.785,-80.693398
7669,Northwest Florida Beaches International Airport,Panama City,United States,ECP,30.357106,-85.795414
7670,San Bernardino International Airport,San Bernardino,United States,SBD,34.095402,-117.235001
7671,Valença Airport,Valenca,Brazil,VAL,-13.2965,-38.992401
7673,Caruaru Airport,Caruaru,Brazil,CAU,-8.28239,-36.0135
7674,Wake Island Airfield,Wake island,Wake Island,AWK,19.282101,166.636002
7675,Aeroclube Airport,Nova Iguacu,Brazil,QNV,-22.7453,-43.4603
7683,San Carlos Airport,San Carlos,United States,SQL,37.511902,-122.25
7690,Rocky Mount Wilson Regional Airport,Rocky Mount,United States,RWI,35.8563,-77.891899
7692,Soldotna Airport,Soldotna,United States,SXQ,60.4757,-151.033997
7693,Gillespie Field,El Cajon,United States,SEE,32.826199,-116.972
7700,Phan Rang Airport,Phan Rang,Vietnam,PHA,11.6335,108.952003
7701,Na-San Airport,Son-La,Vietnam,SQH,21.216999,104.032997
7702,Truckee Tahoe Airport,Truckee,United States,TKF,39.32,-120.139999
7703,Fréjus Airport,Frejus,France,FRJ,43.4175,6.7357
7704,Geelong Airport,Geelong,Australia,GEX,-38.224998,144.332993
7717,Mission Field,Livingston-Montana,United States,LVM,45.699402,-110.447998
7727,Monument Valley Airport,Monument Valley,United States,GMV,37.016701,-110.200996
7729,West 30th St. Heliport,New York,United States,JRA,40.754501,-74.007103
7732,Lakeland Linder International Airport,Lakeland,United States,LAL,27.988899,-82.018602
7766,Syangboche Airport,Syangboche,Nepal,SYH,27.8112,86.7124
7769,French Valley Airport,Murrieta-Temecula,United States,RBK,33.5742,-117.127998
7772,Oristano-Fenosu Airport,Oristano,Italy,FNU,39.895308,8.642661
7774,Mysore Airport,Mysore,India,MYQ,12.23,76.655833
7776,Dayton-Wright Brothers Airport,Dayton,United States,MGY,39.589001,-84.224899
7778,Findlay Airport,Findley,United States,FDY,41.0135,-83.668701
7782,Penneshaw Airport,Penneshaw,Australia,PEA,-35.755846,137.962875
7792,Emporia Municipal Airport,Kempten,Germany,EMP,38.3321,-96.1912
7804,Wycombe Air Park,Wycombe,United Kingdom,HYC,51.611698,-0.808333
7805,Bembridge Airport,Bembridge,United Kingdom,BBP,50.678101,-1.10944
7809,Black Hills Airport-Clyde Ice Field,Spearfish-South Dakota,United States,SPF,44.480301,-103.782997
